4.73403, 40.9755
4.69309, 40.2192
4.65255, 39.424
4.614, 38.597
4.5774, 37.7448
4.5427, 36.8736
4.50983, 35.9888
4.47873, 35.0954
4.4493, 34.1977
4.42146, 33.2996
4.39514, 32.4043
4.37024, 31.5145
4.34667, 30.6327
4.32437, 29.7607
4.30325, 28.9001
4.28324, 28.0522
4.26427, 27.218
4.24627, 26.3982
4.22918, 25.5934
4.21295, 24.804
4.19752, 24.0301
4.18283, 23.2718
4.16885, 22.5293
4.15553, 21.8023
4.14282, 21.0906
4.1307, 20.3942
4.11911, 19.7126
4.10804, 19.0456
4.09746, 18.3929
4.08732, 17.754
4.07761, 17.1287
4.06831, 16.5165
4.05938, 15.9171
4.05081, 15.33
4.04258, 14.7549
4.03467, 14.1913
4.02706, 13.639
4.01974, 13.0975
4.01269, 12.5665
4.0059, 12.0456
3.99935, 11.5344
3.99304, 11.0327
3.98694, 10.54
6.06759, 10.6924
6.05074, 10.9233
6.03361, 11.1485
6.01622, 11.3675
5.99857, 11.5799
5.98065, 11.7854
5.96249, 11.9836
5.94407, 12.1741
5.92542, 12.3565
5.90653, 12.5304
5.88742, 12.6954
5.86809, 12.8512
5.84857, 12.9975
5.82885, 13.1338
5.80895, 13.2598
5.78888, 13.3753
5.76867, 13.4799
5.74831, 13.5733
5.72783, 13.6554
5.70724, 13.7259
5.68656, 13.7846
5.6658, 13.8313
5.64499, 13.8659
5.62414, 13.8884
5.60326, 13.8986
5.58237, 13.8966
5.5615, 13.8823
5.54066, 13.8558
5.51986, 13.8171
5.49912, 13.7664
5.47847, 13.7038
5.45791, 13.6295
5.43747, 13.5436
5.41715, 13.4465
5.39698, 13.3383
5.37696, 13.2194
5.35712, 13.09
5.33745, 12.9504
5.31799, 12.8011
5.29872, 12.6423
5.27968, 12.4744
5.26086, 12.2978
5.24227, 12.1129
5.22393, 11.92
5.20583, 11.7196
5.18799, 11.5119
5.17041, 11.2975
5.15309, 11.0767
5.13604, 10.8499
5.11926, 10.6174
5.10275, 10.3796
0.849892, 10.5536
0.8317, 10.6715
0.813364, 10.7808
0.794894, 10.8814
0.7763, 10.9729
0.757593, 11.0553
0.738784, 11.1282
0.719887, 11.1916
0.700912, 11.2453
0.681873, 11.2893
0.662783, 11.3233
0.643654, 11.3473
0.6245, 11.3613
0.605334, 11.3652
0.58617, 11.359
0.567021, 11.3428
0.5479, 11.3165
0.528822, 11.2802
0.509798, 11.2341
0.490841, 11.1781
0.471965, 11.1125
0.453182, 11.0374
0.434502, 10.9529
0.415939, 10.8593
0.397502, 10.7567
0.379203, 10.6453
0.361051, 10.5254
0.343055, 10.3973
2.08915, 11.1304
2.08043, 11.6054
2.0714, 12.0877
2.06207, 12.5773
2.0524, 13.0746
2.04239, 13.5795
2.03202, 14.0922
2.02127, 14.6128
2.01013, 15.1415
1.99857, 15.6782
1.98657, 16.223
1.97412, 16.776
1.96118, 17.3371
1.94774, 17.9063
1.93377, 18.4834
1.91924, 19.0683
1.90413, 19.6609
1.8884, 20.2607
1.87203, 20.8675
1.855, 21.4808
1.83725, 22.1001
1.81877, 22.7247
1.79952, 23.3539
1.77946, 23.9868
1.75856, 24.6222
1.73679, 25.259
1.71411, 25.8959
1.69049, 26.5312
1.6659, 27.1633
1.64031, 27.7901
1.61368, 28.4096
1.58601, 29.0193
1.55886, 29.6167
1.52903, 30.199
1.49811, 30.7633
1.46611, 31.3065
1.43303, 31.8253
1.39889, 32.3163
1.36373, 32.7762
1.3276, 33.2015
1.29054, 33.5889
1.25263, 33.9352
1.21395, 34.2374
1.1746, 34.4927
1.13468, 34.6986
1.09432, 34.8533
1.05363, 34.9551
1.01276, 35.003
0.971838, 34.9966
0.931, 34.9358
0.890382, 34.8214
0.850117, 34.6545
0.810329, 34.4366
0.771133, 34.17
0.732635, 33.8571
0.694926, 33.5007
0.658088, 33.104
0.622188, 32.6701
0.587279, 32.2024
0.553404, 31.7044
0.520592, 31.1794
0.488861, 30.6308
0.45822, 30.0618
0.42867, 29.4755
0.400201, 28.8747
0.372801, 28.2623
0.34645, 27.6406
0.321123, 27.0122
0.296793, 26.3789
0.27343, 25.7429
0.251002, 25.1056
0.229475, 24.4688
0.208816, 23.8336
0.188991, 23.2013
0.169964, 22.5729
0.151702, 21.9492
0.134172, 21.331
0.11734, 20.7189
0.101177, 20.1135
0.0856496, 19.5151
0.07073, 18.9241
0.0563893, 18.3407
0.0426005, 17.7652
0.0293377, 17.1977
0.0165759, 16.6383
0.00429159, 16.087
6.27246, 15.5438
6.26107, 15.0087
6.25008, 14.4818
6.2395, 13.9627
6.22928, 13.4516
6.21943, 12.9483
6.20992, 12.4526
6.20073, 11.9645
6.19186, 11.4837
6.18328, 11.0101
6.17499, 10.5436
3.13205, 11.1785
3.13683, 11.6968
3.14177, 12.2259
3.14688, 12.7662
3.15217, 13.3184
3.15766, 13.8828
3.16335, 14.46
3.16926, 15.0506
3.17539, 15.6551
3.18177, 16.2743
3.18841, 16.9087
3.19532, 17.559
3.20253, 18.2259
3.21005, 18.9102
3.21791, 19.6126
3.22613, 20.3339
3.23473, 21.0749
3.24375, 21.8364
3.25321, 22.6194
3.26315, 23.4247
3.2736, 24.2531
3.28461, 25.1056
3.29622, 25.983
3.30848, 26.8862
3.32145, 27.8161
3.33518, 28.7733
3.34975, 29.7586
3.36523, 30.7726
3.38171, 31.8158
3.39927, 32.8884
3.41802, 33.9904
3.43807, 35.1216
3.45956, 36.2813
3.48263, 37.4686
3.50742, 38.6819
3.53413, 39.9188
3.56294, 41.1763
3.59407, 42.4505
3.62774, 43.7363
3.66421, 45.0275
3.70373, 46.3164
3.74657, 47.5937
3.79302, 48.8484
3.84332, 50.0677
3.89771, 51.237
3.95635, 52.3401
4.01933, 53.3591
4.08661, 54.2754
4.15799, 55.0698
4.23309, 55.7242
4.31131, 56.2218
4.39188, 56.5493
4.47384, 56.6973
4.55613, 56.6614
4.63767, 56.4427
4.71584, 56.0476
4.79292, 55.4872
4.86663, 54.7764
4.93644, 53.9326
5.00205, 52.9744
5.06333, 51.921
5.1203, 50.7906
5.17308, 49.6006
5.22185, 48.3666
5.26687, 47.1025
5.3084, 45.8204
5.34671, 44.5305
5.38208, 43.2415
5.41475, 41.9604
5.44497, 40.6931
5.47296, 39.4442
5.49893, 38.2171
5.52307, 37.0147
5.54553, 35.8389
5.56648, 34.6911
5.58605, 33.5721
5.60437, 32.4825
5.62154, 31.4223
5.63766, 30.3914
5.65282, 29.3895
5.66711, 28.416
5.68059, 27.4703
5.69333, 26.5518
5.70539, 25.6595
5.71682, 24.7926
5.72767, 23.9504
5.73798, 23.1318
5.7478, 22.3361
5.75715, 21.5623
5.76607, 20.8095
5.77459, 20.077
5.78274, 19.3639
5.79054, 18.6693
5.79802, 17.9926
5.80519, 17.3329
5.81208, 16.6895
5.8187, 16.0618
5.82507, 15.4491
5.83121, 14.8507
5.83712, 14.2661
5.84282, 13.6946
5.84833, 13.1357
5.85364, 12.5888
5.85879, 12.0536
5.86376, 11.5294
5.86858, 11.0159
5.87325, 10.5125
4.52138, 10.5409
4.53921, 10.6965
4.55723, 10.845
4.57542, 10.9862
4.59377, 11.1197
4.61229, 11.2454
4.63096, 11.3629
4.64977, 11.4721
4.66871, 11.5727
4.68777, 11.6645
4.70695, 11.7473
4.72463, 11.821
4.74399, 11.8854
4.76343, 11.9404
4.78293, 11.9858
4.80249, 12.0216
4.82209, 12.0476
4.84171, 12.0638
4.86135, 12.0703
4.88099, 12.0668
4.90062, 12.0536
4.92023, 12.0305
4.9398, 11.9978
4.95932, 11.9553
4.97877, 11.9033
4.99816, 11.8418
5.01746, 11.771
5.03666, 11.6911
5.05575, 11.6022
5.07473, 11.5044
5.09358, 11.3981
5.11228, 11.2834
5.13084, 11.1605
5.14925, 11.0297
5.16749, 10.8913
5.18555, 10.7454
5.20344, 10.5925
5.22114, 10.4326
